timestamp,source_ip,destination_ip,username_attempted,access_type,access_status,reason,user_agent
2025-02-22 05:15:24,14.9.54.174,58.80.93.230,hacker,System Command Execution,Failed,Invalid Credentials,"Mozilla/5.0 (Linux; Android 10; SM-G975F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Mobile Safari/537.36"
2025-03-12 21:57:11,58.105.161.114,99.168.75.183,test_user,Login Attempt,Failed,Invalid Credentials,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.4 Mobile/15E148 Safari/604.1"
2025-03-06 17:13:17,104.68.106.99,134.246.186.226,hacker,System Command Execution,Failed,Blocked IP,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36"
2025-03-08 17:05:18,157.76.37.188,75.118.67.110,hacker,Login Attempt,Failed,Blocked IP,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.74 Safari/537.36"
2025-02-16 21:47:21,252.195.70.90,232.156.28.239,anonymous,Login Attempt,Failed,Blocked IP,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36"
2025-02-14 09:08:43,209.4.7.149,47.154.68.251,root,Login Attempt,Successful,Authorized Access,"Mozilla/5.0 (Linux; Android 10; SM-G975F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Mobile Safari/537.36"
2025-02-27 14:36:16,95.100.145.57,31.248.226.106,admin,File Access,Failed,Suspicious Activity,"Mozilla/5.0 (Linux; Android 10; SM-G975F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Mobile Safari/537.36"
2025-03-11 10:42:34,77.119.236.66,53.235.167.9,root,File Access,Failed,Blocked IP,"Mozilla/5.0 (Linux; Android 10; SM-G975F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Mobile Safari/537.36"
2025-03-05 03:17:04,10.156.150.50,139.58.212.198,anonymous,System Command Execution,Failed,Account Locked,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.74 Safari/537.36"
2025-02-18 06:45:12,40.231.80.184,85.145.69.39,guest,Login Attempt,Successful,Authorized Access,"Mozilla/5.0 (Linux; Android 10; SM-G975F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Mobile Safari/537.36"
2025-02-24 05:16:57,120.58.232.168,16.202.44.132,root,System Command Execution,Failed,Invalid Credentials,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.74 Safari/537.36"
2025-03-09 01:53:38,240.40.74.101,251.222.101.3,admin,File Access,Failed,Invalid Credentials,"Mozilla/5.0 (Linux; Android 10; SM-G975F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Mobile Safari/537.36"
2025-02-28 07:49:15,36.191.118.11,78.23.167.52,test_user,File Access,Failed,Suspicious Activity,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.4 Mobile/15E148 Safari/604.1"
2025-03-03 08:33:46,75.46.30.88,194.189.198.12,hacker,Login Attempt,Failed,Suspicious Activity,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.74 Safari/537.36"
2025-02-17 12:17:13,54.248.182.85,128.28.183.82,root,File Access,Successful,Authorized Access,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.74 Safari/537.36"
2025-03-12 00:44:00,81.163.15.230,42.22.102.11,anonymous,File Access,Failed,Invalid Credentials,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.4 Mobile/15E148 Safari/604.1"
2025-02-18 08:29:46,121.214.219.86,176.33.23.157,admin,System Command Execution,Failed,Blocked IP,"Mozilla/5.0 (Linux; Android 10; SM-G975F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Mobile Safari/537.36"
2025-02-19 02:41:38,7.186.245.139,223.168.115.252,guest,File Access,Failed,Suspicious Activity,"Mozilla/5.0 (Linux; Android 10; SM-G975F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Mobile Safari/537.36"
2025-02-23 07:24:31,82.207.71.143,250.250.190.148,root,File Access,Successful,Authorized Access,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36"
2025-03-03 09:39:02,52.106.150.197,164.246.159.215,test_user,System Command Execution,Failed,Blocked IP,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.4 Mobile/15E148 Safari/604.1"
2025-02-23 19:51:29,95.49.25.186,233.249.85.194,hacker,File Access,Successful,Authorized Access,"Mozilla/5.0 (Linux; Android 10; SM-G975F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Mobile Safari/537.36"
2025-03-01 15:25:28,65.248.2.222,80.96.1.136,root,File Access,Failed,Account Locked,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.74 Safari/537.36"
2025-02-24 01:33:06,156.161.155.148,23.224.224.87,admin,File Access,Failed,Suspicious Activity,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.4 Mobile/15E148 Safari/604.1"
2025-02-12 19:38:40,29.16.198.104,36.133.41.59,test_user,Login Attempt,Successful,Authorized Access,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36"
2025-03-12 12:39:18,197.46.68.220,135.88.50.225,anonymous,File Access,Failed,Blocked IP,"Mozilla/5.0 (Linux; Android 10; SM-G975F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Mobile Safari/537.36"
2025-03-02 09:28:34,79.223.73.1,213.6.236.82,test_user,File Access,Failed,Account Locked,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36"
2025-03-11 08:53:32,215.209.185.211,205.147.246.33,anonymous,System Command Execution,Failed,Invalid Credentials,"Mozilla/5.0 (Linux; Android 10; SM-G975F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Mobile Safari/537.36"
2025-02-23 23:21:42,21.235.52.41,219.53.186.131,guest,Login Attempt,Successful,Authorized Access,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36"
2025-02-28 14:36:14,132.81.19.6,61.21.77.34,anonymous,File Access,Failed,Invalid Credentials,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36"
2025-03-04 04:50:48,187.41.2.123,80.123.10.105,anonymous,Login Attempt,Failed,Suspicious Activity,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.4 Mobile/15E148 Safari/604.1"
2025-02-28 08:48:33,228.251.167.86,141.124.202.63,guest,Login Attempt,Successful,Authorized Access,"Mozilla/5.0 (Linux; Android 10; SM-G975F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Mobile Safari/537.36"
2025-03-04 01:04:06,52.155.13.113,49.216.78.253,anonymous,File Access,Successful,Authorized Access,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36"
2025-02-23 16:41:19,187.234.89.67,98.147.205.22,anonymous,File Access,Failed,Blocked IP,"Mozilla/5.0 (Linux; Android 10; SM-G975F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Mobile Safari/537.36"
2025-02-26 15:08:35,112.244.246.168,88.113.146.137,test_user,Login Attempt,Failed,Suspicious Activity,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.74 Safari/537.36"
2025-02-23 01:45:45,253.79.154.176,93.36.198.27,hacker,System Command Execution,Failed,Suspicious Activity,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.4 Mobile/15E148 Safari/604.1"
2025-03-12 13:18:48,67.211.95.11,55.74.203.250,guest,System Command Execution,Failed,Blocked IP,"Mozilla/5.0 (Linux; Android 10; SM-G975F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Mobile Safari/537.36"
2025-03-06 04:40:00,149.81.188.97,164.193.183.109,admin,Login Attempt,Failed,Suspicious Activity,"Mozilla/5.0 (Linux; Android 10; SM-G975F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Mobile Safari/537.36"
2025-02-13 11:20:46,54.252.81.109,162.244.197.194,anonymous,System Command Execution,Failed,Suspicious Activity,"Mozilla/5.0 (Linux; Android 10; SM-G975F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Mobile Safari/537.36"
2025-03-05 00:45:30,69.186.190.96,146.53.67.96,root,System Command Execution,Failed,Blocked IP,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36"
2025-03-04 03:42:07,235.106.63.192,171.229.184.111,anonymous,File Access,Successful,Authorized Access,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.4 Mobile/15E148 Safari/604.1"
2025-02-17 23:12:41,81.164.214.84,104.110.110.141,admin,System Command Execution,Failed,Blocked IP,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36"
2025-03-08 07:56:40,224.178.176.174,103.163.126.227,root,System Command Execution,Successful,Authorized Access,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.4 Mobile/15E148 Safari/604.1"
2025-02-22 07:13:06,5.198.124.112,50.40.204.112,anonymous,Login Attempt,Failed,Blocked IP,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36"
2025-03-11 17:24:25,64.206.42.56,197.25.243.190,guest,System Command Execution,Failed,Account Locked,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.74 Safari/537.36"
2025-02-15 04:00:50,128.183.40.102,216.64.97.130,root,System Command Execution,Failed,Invalid Credentials,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.4 Mobile/15E148 Safari/604.1"
2025-02-15 15:21:56,72.254.220.26,127.104.36.108,anonymous,File Access,Failed,Account Locked,"Mozilla/5.0 (Linux; Android 10; SM-G975F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Mobile Safari/537.36"
2025-02-17 09:16:14,116.231.75.112,23.9.224.166,root,Login Attempt,Failed,Suspicious Activity,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.74 Safari/537.36"
2025-02-24 12:10:52,32.113.82.80,207.252.111.134,admin,File Access,Failed,Invalid Credentials,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.74 Safari/537.36"
2025-03-11 10:24:18,60.245.12.74,1.24.96.46,user123,File Access,Failed,Suspicious Activity,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36"
2025-02-16 16:28:07,8.92.169.128,212.63.173.232,user123,Login Attempt,Failed,Invalid Credentials,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36"
2025-03-13 02:27:12,168.103.191.4,73.223.147.36,anonymous,Login Attempt,Failed,Account Locked,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.74 Safari/537.36"
2025-03-04 22:23:46,82.220.182.105,18.73.145.204,user123,File Access,Failed,Invalid Credentials,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.4 Mobile/15E148 Safari/604.1"
2025-03-08 12:40:05,166.169.232.39,25.6.41.184,test_user,File Access,Failed,Suspicious Activity,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.74 Safari/537.36"
2025-03-04 07:10:13,163.1.197.114,139.215.21.191,hacker,Login Attempt,Successful,Authorized Access,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.4 Mobile/15E148 Safari/604.1"
2025-02-20 13:52:25,88.36.142.72,21.198.94.184,user123,System Command Execution,Failed,Account Locked,"Mozilla/5.0 (Linux; Android 10; SM-G975F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Mobile Safari/537.36"
2025-02-19 13:59:50,50.235.189.36,2.117.113.31,user123,File Access,Successful,Authorized Access,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36"
2025-03-07 03:45:50,217.29.111.59,28.77.52.153,admin,File Access,Successful,Authorized Access,"Mozilla/5.0 (Linux; Android 10; SM-G975F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Mobile Safari/537.36"
2025-02-17 13:43:22,23.41.89.76,138.178.87.11,user123,System Command Execution,Successful,Authorized Access,"Mozilla/5.0 (Linux; Android 10; SM-G975F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Mobile Safari/537.36"
2025-03-02 03:34:13,19.30.232.166,121.22.231.30,test_user,File Access,Failed,Suspicious Activity,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.4 Mobile/15E148 Safari/604.1"
2025-03-08 06:59:36,195.150.137.114,159.160.221.177,hacker,File Access,Failed,Account Locked,"Mozilla/5.0 (Linux; Android 10; SM-G975F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Mobile Safari/537.36"
2025-02-20 03:33:43,114.152.238.190,244.95.54.83,root,System Command Execution,Successful,Authorized Access,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.4 Mobile/15E148 Safari/604.1"
2025-03-11 10:00:14,150.84.121.158,191.209.222.226,admin,File Access,Failed,Suspicious Activity,"Mozilla/5.0 (Linux; Android 10; SM-G975F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Mobile Safari/537.36"
2025-02-17 14:36:52,118.33.249.91,237.57.52.140,hacker,File Access,Successful,Authorized Access,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.74 Safari/537.36"
2025-03-13 14:17:31,206.89.227.114,32.190.44.147,hacker,System Command Execution,Failed,Blocked IP,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.4 Mobile/15E148 Safari/604.1"
2025-03-10 02:55:25,48.116.245.47,183.8.243.92,root,File Access,Failed,Invalid Credentials,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36"
2025-03-05 03:42:38,46.101.76.181,242.177.119.49,anonymous,System Command Execution,Failed,Account Locked,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.4 Mobile/15E148 Safari/604.1"
2025-02-20 20:25:27,220.46.156.110,31.207.135.117,admin,File Access,Failed,Invalid Credentials,"Mozilla/5.0 (Linux; Android 10; SM-G975F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Mobile Safari/537.36"
2025-02-13 12:04:55,166.136.136.185,113.194.215.169,user123,File Access,Successful,Authorized Access,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.74 Safari/537.36"
2025-03-12 10:54:09,238.127.15.110,25.144.5.53,admin,System Command Execution,Failed,Account Locked,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.4 Mobile/15E148 Safari/604.1"
2025-03-04 01:57:22,1.181.97.201,14.207.227.166,anonymous,Login Attempt,Failed,Invalid Credentials,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.74 Safari/537.36"
2025-03-05 04:20:47,34.67.77.61,138.111.175.23,admin,File Access,Failed,Invalid Credentials,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.74 Safari/537.36"
2025-02-23 23:37:35,149.176.245.229,255.126.155.217,user123,System Command Execution,Successful,Authorized Access,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36"
2025-03-04 04:07:08,57.238.76.2,215.28.148.194,user123,System Command Execution,Successful,Authorized Access,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36"
2025-02-16 15:11:20,100.136.196.209,104.205.229.197,user123,System Command Execution,Failed,Invalid Credentials,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36"
2025-02-14 21:04:05,116.58.205.4,66.18.209.242,hacker,Login Attempt,Failed,Invalid Credentials,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.74 Safari/537.36"
2025-02-15 20:51:12,244.31.2.8,233.180.27.62,user123,File Access,Successful,Authorized Access,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36"
2025-03-01 19:52:28,105.27.132.112,16.201.20.197,root,System Command Execution,Successful,Authorized Access,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.4 Mobile/15E148 Safari/604.1"
2025-02-17 08:16:38,215.20.200.87,156.159.108.234,user123,System Command Execution,Failed,Blocked IP,"Mozilla/5.0 (Linux; Android 10; SM-G975F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Mobile Safari/537.36"
2025-02-14 11:55:29,148.31.12.102,118.61.239.205,user123,File Access,Failed,Account Locked,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.74 Safari/537.36"
2025-03-01 11:51:25,18.186.197.139,166.117.31.172,hacker,System Command Execution,Failed,Blocked IP,"Mozilla/5.0 (Linux; Android 10; SM-G975F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Mobile Safari/537.36"
2025-02-14 05:32:18,20.201.156.209,39.112.128.222,hacker,System Command Execution,Failed,Blocked IP,"Mozilla/5.0 (Linux; Android 10; SM-G975F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Mobile Safari/537.36"
2025-02-17 14:27:44,76.253.99.135,187.32.36.87,test_user,File Access,Failed,Blocked IP,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36"
2025-02-20 04:06:37,71.140.160.157,51.81.76.114,admin,System Command Execution,Successful,Authorized Access,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36"
2025-02-15 01:44:17,227.107.69.173,154.250.115.65,test_user,Login Attempt,Failed,Blocked IP,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36"
2025-02-18 23:21:30,172.78.223.107,180.159.193.4,anonymous,File Access,Failed,Account Locked,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.4 Mobile/15E148 Safari/604.1"
2025-03-02 16:17:17,5.250.149.92,54.62.200.101,admin,System Command Execution,Successful,Authorized Access,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.74 Safari/537.36"
2025-03-10 23:43:39,177.63.30.233,72.51.152.103,root,System Command Execution,Successful,Authorized Access,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.4 Mobile/15E148 Safari/604.1"
2025-02-21 04:57:21,15.11.143.175,143.247.192.109,guest,File Access,Failed,Invalid Credentials,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.74 Safari/537.36"
2025-02-19 06:27:22,98.8.53.175,139.90.202.205,guest,File Access,Failed,Suspicious Activity,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.4 Mobile/15E148 Safari/604.1"
2025-02-26 20:29:38,36.11.250.195,177.239.79.167,root,File Access,Failed,Blocked IP,"Mozilla/5.0 (Linux; Android 10; SM-G975F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Mobile Safari/537.36"
2025-02-18 11:24:47,154.230.90.221,127.167.155.60,guest,Login Attempt,Failed,Blocked IP,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36"
2025-02-21 13:03:36,183.246.81.230,189.214.223.42,guest,File Access,Successful,Authorized Access,"Mozilla/5.0 (Linux; Android 10; SM-G975F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Mobile Safari/537.36"
2025-02-11 19:22:49,60.53.206.129,199.117.60.211,root,System Command Execution,Failed,Account Locked,"Mozilla/5.0 (Linux; Android 10; SM-G975F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Mobile Safari/537.36"
2025-02-24 08:14:37,91.52.191.214,4.171.217.236,anonymous,System Command Execution,Successful,Authorized Access,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36"
2025-03-02 13:09:09,1.219.232.228,159.156.226.228,user123,Login Attempt,Successful,Authorized Access,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.4 Mobile/15E148 Safari/604.1"
2025-03-12 22:39:26,35.136.190.117,79.57.158.76,guest,Login Attempt,Successful,Authorized Access,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.4 Mobile/15E148 Safari/604.1"
2025-02-17 07:22:35,221.97.82.166,121.146.119.102,root,System Command Execution,Failed,Account Locked,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.74 Safari/537.36"
2025-02-17 01:02:52,11.87.236.99,238.252.39.240,root,Login Attempt,Failed,Invalid Credentials,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36"
2025-02-26 23:47:56,82.215.7.215,188.146.92.131,test_user,Login Attempt,Successful,Authorized Access,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.4 Mobile/15E148 Safari/604.1"
2025-02-28 17:22:00,176.112.208.169,186.140.221.170,user123,Login Attempt,Failed,Blocked IP,"Mozilla/5.0 (Linux; Android 10; SM-G975F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Mobile Safari/537.36"
2025-03-08 01:45:11,158.44.79.105,92.47.149.160,user123,File Access,Failed,Blocked IP,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.74 Safari/537.36"
2025-02-26 02:59:03,222.102.37.6,60.124.93.61,anonymous,Login Attempt,Failed,Invalid Credentials,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36"
2025-03-05 09:45:55,144.120.82.90,13.245.229.53,hacker,System Command Execution,Failed,Invalid Credentials,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.74 Safari/537.36"
2025-02-28 14:01:13,217.200.58.226,40.144.215.107,hacker,System Command Execution,Failed,Blocked IP,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36"
2025-02-12 15:44:30,87.178.112.59,184.82.69.244,hacker,System Command Execution,Failed,Blocked IP,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.74 Safari/537.36"
2025-03-02 06:17:00,150.64.146.131,213.47.143.124,admin,System Command Execution,Failed,Suspicious Activity,"Mozilla/5.0 (Linux; Android 10; SM-G975F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Mobile Safari/537.36"
